Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2020,"Anthony Rizzo","CHC",35,60,49,10,9,0,0,1,1,5,8,0,9,3,0,0,3,0,0,0.20408163,3473
2020,"Eric Hosmer","SDP",26,53,49,10,6,2,0,2,2,10,2,0,9,1,1,0,1,0,0,0.20408163,3516
2020,"Eric Thames","WSN",18,25,22,4,2,1,0,1,1,2,3,0,6,0,0,0,0,0,0,0.18181818,3711
2020,"Josh Reddick","HOU",40,72,65,17,9,7,0,1,1,10,7,0,16,0,0,0,1,0,0,0.26153846,3892
2020,"Michael Brantley","HOU",25,55,52,12,7,4,0,1,1,4,3,0,10,0,0,0,2,0,0,0.23076923,4106
2020,"Joey Votto","CIN",37,58,45,8,6,0,0,2,2,2,13,0,13,0,0,0,2,0,0,0.17777778,4314
2020,"Daniel Murphy","COL",20,35,35,7,6,1,0,0,0,3,0,0,8,0,0,0,1,0,0,0.2,4316
2020,"Jarrod Dyson","2 Tms",7,8,7,2,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0.28571429,4866
2020,"Mike Moustakas","CIN",29,47,42,9,5,3,0,1,1,7,4,0,10,1,0,0,2,0,0,0.21428571,4892
2020,"Ender Inciarte","ATL",17,25,23,5,4,0,0,1,1,1,2,0,7,0,0,0,0,0,0,0.2173913,4922
2020,"Jason Heyward","CHC",24,42,36,6,3,2,0,1,1,6,5,0,10,0,1,0,0,0,0,0.16666667,4940
2020,"Stephen Vogt","ARI",8,11,9,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.11111111,5000
2020,"Alex Gordon","KCR",21,30,28,6,6,0,0,0,0,1,1,0,5,1,0,0,0,0,0,0.21428571,5209
2020,"Jon Jay","ARI",5,7,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5227
2020,"Brandon Crawford","SFG",20,37,31,7,5,2,0,0,0,0,5,0,7,1,0,0,0,0,0,0.22580645,5343
2020,"Freddie Freeman","ATL",34,62,53,13,9,3,0,1,1,8,9,0,13,0,0,0,5,0,0,0.24528302,5361
2020,"Ji-Man Choi","TBR",7,8,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5452
2020,"Nick Markakis","ATL",16,18,16,6,5,1,0,0,0,2,2,0,3,0,0,0,1,0,0,0.375,5930
2020,"Didi Gregorius","PHI",37,71,64,13,6,1,2,4,4,12,3,0,12,1,2,1,0,0,0,0.203125,6012
2020,"Alex Avila","MIN",10,15,12,3,3,0,0,0,0,1,1,0,3,2,0,0,0,0,0,0.25,7476
2020,"Charlie Blackmon","COL",42,87,80,30,23,5,0,2,2,16,6,0,11,0,1,0,3,0,0,0.375,7859
2020,"Eric Sogard","MIL",11,14,11,2,2,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0.18181818,7927
2020,"Matt Carpenter","STL",16,25,21,4,2,2,0,0,0,6,3,0,7,1,0,0,0,0,0,0.19047619,8090
2020,"Dee Strange-Gordon","SEA",14,27,26,2,1,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0.07692308,8203
2020,"Jason Castro","2 Tms",19,22,18,3,2,1,0,0,0,1,4,0,10,0,0,0,0,0,0,0.16666667,8722
2020,"Logan Morrison","MIL",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9205
2020,"Chris Davis","BAL",6,7,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,9272
2020,"Brock Holt","2 Tms",8,14,14,5,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0.35714286,9345
2020,"Matt Adams","ATL",2,3,3,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0.66666667,9393
2020,"Jason Kipnis","CHC",18,30,22,2,0,2,0,0,0,0,8,0,5,0,0,0,0,0,0,0.09090909,9776
2020,"Kyle Seager","SEA",36,75,65,12,6,3,0,3,3,11,7,0,14,2,1,0,0,0,0,0.18461538,9785
2020,"Ryan Goins","CHW",2,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9807
2020,"Jay Bruce","PHI",11,18,18,2,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0.11111111,9892
2020,"Brett Gardner","NYY",15,23,21,4,4,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0.19047619,9927
2020,"Tucker Barnhart","CIN",19,22,19,1,0,1,0,0,0,2,3,0,7,0,0,0,1,0,0,0.05263158,10200
2020,"Brandon Belt","SFG",18,32,26,3,1,1,0,1,1,6,6,0,9,0,0,0,0,0,0,0.11538462,10264
2020,"Derek Dietrich","TEX",8,9,7,2,0,0,0,2,2,3,2,0,1,0,0,0,0,0,0,0.28571429,10542
2020,"Rob Brantly","SFG",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655
2020,"Corey Dickerson","MIA",30,55,52,11,7,1,0,3,3,5,2,0,14,0,0,0,1,0,0,0.21153846,10762
2020,"Greg Garcia","SDP",6,8,6,0,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,10951
2020,"Kevin Kiermaier","TBR",16,21,19,3,2,1,0,0,0,5,2,0,6,0,0,0,1,0,0,0.15789474,11038
2020,"Kole Calhoun","ARI",29,54,48,11,5,2,0,4,4,11,2,0,17,3,1,0,2,0,0,0.22916667,11200
2020,"Adam Eaton","WSN",23,45,39,4,3,0,0,1,1,3,4,0,8,0,0,2,0,0,0,0.1025641,11205
2020,"Mike Freeman","CLE",2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11241
2020,"Tony Wolters","COL",17,24,19,3,3,0,0,0,0,1,3,0,8,1,0,1,1,0,0,0.15789474,11470
2020,"Christian Yelich","MIL",39,72,58,17,7,5,0,5,5,8,14,0,21,0,0,0,3,0,0,0.29310345,11477
2020,"Bryce Harper","PHI",32,72,57,16,9,3,0,4,4,10,13,0,19,1,0,1,1,0,0,0.28070175,11579
2020,"Mason Williams","BAL",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11859
2020,"Joc Pederson","LAD",8,10,9,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.33333333,11899
2020,"Joe Panik","TOR",23,39,33,10,8,2,0,0,0,3,5,0,9,1,0,0,1,0,0,0.3030303,11936
2020,"Travis Shaw","TOR",25,46,44,13,8,5,0,0,0,3,2,0,8,0,0,0,2,0,0,0.29545455,11982
2020,"Max Kepler","MIN",33,53,47,6,4,2,0,0,0,4,5,0,13,0,1,0,0,0,0,0.12765957,12144
2020,"Eddie Rosario","MIN",30,57,55,13,11,2,0,0,0,8,2,0,8,0,0,0,1,0,0,0.23636364,12155
2020,"Ben Gamel","MIL",16,24,21,5,3,2,0,0,0,0,3,0,8,0,0,0,0,0,0,0.23809524,12160
2020,"Rougned Odor","TEX",24,51,48,5,2,1,0,2,2,7,2,0,16,1,0,0,1,0,0,0.10416667,12282
2020,"Jace Peterson","MIL",5,5,2,0,0,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,12325
2020,"Tommy La Stella","2 Tms",29,59,51,11,8,3,0,0,0,3,6,0,3,1,1,0,4,0,0,0.21568627,12371
2020,"Beau Taylor","CLE",4,6,5,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,12384
2020,"Kolten Wong","STL",19,36,34,10,9,1,0,0,0,3,2,0,4,0,0,0,0,0,0,0.29411765,12532
2020,"Alex Dickerson","SFG",11,12,11,3,2,0,0,1,1,3,0,0,4,1,0,0,1,0,0,0.27272727,12649
2020,"Brad Miller","STL",13,20,17,3,2,0,0,1,1,1,2,0,7,1,0,0,0,0,0,0.17647059,12775
2020,"Brian Goodwin","2 Tms",27,41,38,6,3,1,0,2,2,2,2,0,14,1,0,0,0,0,0,0.15789474,12858
2020,"Gregory Polanco","PIT",29,42,36,5,3,1,0,1,1,4,5,0,16,0,0,0,0,0,0,0.13888889,12907
2020,"Brandon Nimmo","NYM",31,60,51,10,6,2,1,1,1,2,5,0,14,4,0,0,1,0,0,0.19607843,12927
2020,"Michael Perez","TBR",8,11,8,4,4,0,0,0,0,3,3,0,2,0,0,0,1,0,0,0.5,12977
2020,"Jackie Bradley Jr.","BOS",38,69,59,17,10,4,0,3,3,5,10,0,14,0,0,0,1,0,0,0.28813559,12984
2020,"Max Muncy","LAD",40,80,67,16,11,1,0,4,4,10,12,0,17,1,0,0,2,0,0,0.23880597,13301
2020,"Jake Lamb","2 Tms",10,20,17,3,1,1,0,1,1,4,1,0,1,2,0,0,0,0,0,0.17647059,13329
2020,"Omar Narvaez","MIL",14,20,19,4,3,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0.21052632,13338
2020,"Tyler Naquin","CLE",17,22,20,0,0,0,0,0,0,1,0,0,8,1,1,0,0,0,0,0,13359
2020,"Dwight Smith Jr.","BAL",7,9,8,2,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0.25,13473
2020,"Jesse Winker","CIN",28,41,34,9,5,2,0,2,2,4,4,0,13,3,0,0,1,0,0,0.26470588,13590
2020,"Mallex Smith","SEA",3,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13608
2020,"Corey Seager","LAD",37,75,69,19,12,2,1,4,4,11,5,0,13,0,1,0,3,0,0,0.27536232,13624
2020,"David Dahl","COL",17,33,32,5,5,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0.15625,13744
2020,"Travis Jankowski","CIN",3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13768
2020,"Joey Wendle","TBR",23,38,34,10,9,1,0,0,0,3,4,0,6,0,0,0,0,0,0,0.29411765,13853
2020,"Anthony Bemboom","LAA",14,23,18,2,1,0,0,1,1,3,2,0,7,1,1,1,0,0,0,0.11111111,13854
2020,"Rio Ruiz","BAL",23,39,38,11,8,1,0,2,2,6,1,0,10,0,0,0,0,0,0,0.28947368,14103
2020,"Joey Gallo","TEX",35,79,70,10,3,2,0,5,5,13,7,0,34,2,0,0,0,0,0,0.14285714,14128
2020,"Daniel Vogelbach","3 Tms",11,15,12,1,1,0,0,0,0,2,2,0,5,1,0,0,0,0,0,0.08333333,14130
2020,"Matt Olson","OAK",29,60,53,11,7,1,0,3,3,10,6,0,22,1,0,0,0,0,0,0.20754717,14344
2020,"Raimel Tapia","COL",31,59,55,20,15,4,1,0,0,8,2,0,11,1,1,0,0,0,0,0.36363636,14350
2020,"Ronald Guzman","TEX",14,19,18,3,1,1,1,0,0,2,0,0,5,1,0,0,0,0,0,0.16666667,14388
2020,"Jake Cave","MIN",20,34,32,6,4,1,0,1,1,3,1,0,15,1,0,0,0,0,0,0.1875,14477
2020,"Nomar Mazara","CHW",15,26,24,8,6,2,0,0,0,6,2,0,10,0,0,0,0,0,0,0.33333333,14553
2020,"Franchy Cordero","KCR",5,9,6,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,14567
2020,"Tzu-Wei Lin","BOS",7,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,14678
2020,"Harold Castro","DET",4,4,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.33333333,14691
2020,"Brett Phillips","2 Tms",7,8,7,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.42857143,14735
2020,"Mike Yastrzemski","SFG",35,78,67,19,8,5,1,5,5,13,11,0,19,0,0,0,2,0,0,0.28358209,14854
2020,"Tony Kemp","OAK",6,8,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14894
2020,"Ryan McMahon","COL",33,57,52,10,4,1,1,4,4,10,4,0,17,1,0,0,1,0,0,0.19230769,15112
2020,"Josh VanMeter","2 Tms",11,14,11,2,1,1,0,0,0,0,2,0,6,1,0,0,0,0,0,0.18181818,15170
2020,"Adam Frazier","PIT",26,48,45,9,7,1,0,1,1,5,2,0,8,1,0,0,2,0,0,0.2,15223
2020,"Mike Tauchman","NYY",17,21,20,2,2,0,0,0,0,0,1,0,10,0,0,0,2,0,0,0.1,15274
2020,"Jeff McNeil","NYM",32,76,66,20,15,5,0,0,0,10,6,0,9,2,2,0,1,0,0,0.3030303,15362
2020,"J.P. Crawford","SEA",29,71,62,15,12,2,0,1,1,10,8,0,14,1,0,0,0,0,0,0.24193548,15491
2020,"Mike Ford","NYY",6,9,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,15585
2020,"Dominic Smith","NYM",34,64,53,15,7,6,0,2,2,14,8,0,14,2,1,0,2,0,0,0.28301887,15653
2020,"Austin Meadows","TBR",23,41,35,5,4,1,0,0,0,6,4,0,15,0,2,0,0,0,0,0.14285714,15672
2020,"Reese McGuire","TOR",12,18,17,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,15674
2020,"Rowdy Tellez","TOR",17,30,27,9,6,3,0,0,0,4,2,0,7,0,1,0,1,0,0,0.33333333,15679
2020,"Chance Sisco","BAL",13,15,12,2,0,0,0,2,2,4,2,0,8,1,0,0,0,0,0,0.16666667,15694
2020,"Tyler Wade","NYY",15,26,23,1,0,0,0,1,1,2,0,0,9,1,1,1,1,0,0,0.04347826,15730
2020,"Jose Marmolejos","SEA",17,27,24,4,3,0,0,1,1,2,2,0,8,1,0,0,0,0,0,0.16666667,15767
2020,"Cody Bellinger","LAD",41,83,74,16,11,2,0,3,3,8,9,0,19,0,0,0,0,0,0,0.21621622,15998
2020,"Mark Payton","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16042
2020,"Derek Fisher","TOR",4,6,5,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0.4,16192
2020,"Bradley Zimmer","CLE",4,6,6,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.16666667,16221
2020,"Michael Conforto","NYM",40,86,74,21,14,3,0,4,4,10,8,0,20,4,0,0,2,0,0,0.28378378,16376
2020,"Jason Martin","PIT",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16429
2020,"Ryan O'Hearn","KCR",8,12,12,4,2,2,0,0,0,2,0,0,4,0,0,0,0,0,0,0.33333333,16442
2020,"Luis Guillorme","NYM",7,10,8,1,1,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0.125,16451
2020,"Kyle Schwarber","CHC",35,61,53,10,8,0,0,2,2,4,6,0,22,2,0,0,1,0,0,0.18867925,16478
2020,"Shed Long Jr.","SEA",23,35,32,2,2,0,0,0,0,1,3,0,15,0,0,0,1,0,0,0.0625,16542
2020,"Ozzie Albies","ATL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16556
2020,"Brian O'Grady","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16729
2020,"Colin Moran","PIT",32,56,52,12,7,4,0,1,1,4,4,0,14,0,0,0,3,0,0,0.23076923,16909
2020,"Magneuris Sierra","MIA",6,8,4,1,0,1,0,0,0,3,1,0,3,1,1,1,0,0,0,0.25,17023
2020,"Alex Verdugo","BOS",38,82,75,24,19,4,0,1,1,3,6,0,22,1,0,0,0,0,0,0.32,17027
2020,"Meibrys Viloria","KCR",5,6,4,2,2,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0.5,17109
2020,"Rafael Devers","BOS",39,89,81,18,12,5,0,1,1,6,5,0,26,3,0,0,6,0,0,0.22222222,17350
2020,"JT Riddle","PIT",6,9,9,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0.22222222,17642
2020,"Vimael Machin","OAK",8,12,7,1,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0.14285714,17684
2020,"Matt Beaty","LAD",6,7,6,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0.33333333,17710
2020,"Christin Stewart","DET",7,10,9,2,1,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0.22222222,17714
2020,"Steven Duggar","SFG",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17719
2020,"Max Schrock","STL",2,2,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,17750
2020,"DJ Stewart","BAL",10,19,16,2,1,0,0,1,1,1,2,0,8,0,0,1,0,0,0,0.125,17766
2020,"Willie Calhoun","TEX",12,22,19,7,7,0,0,0,0,4,1,0,2,1,1,0,0,0,0,0.36842105,17838
2020,"Andrew Benintendi","BOS",7,12,7,0,0,0,0,0,0,0,3,0,4,1,0,1,0,0,0,0,17901
2020,"Isan Diaz","MIA",3,3,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.66666667,17922
2020,"Andrew Stevenson","WSN",1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,17932
2020,"Sam Hilliard","COL",22,31,31,6,5,0,0,1,1,2,0,0,11,0,0,0,0,0,0,0.19354839,17954
2020,"Jake Cronenworth","SDP",32,61,55,12,10,2,0,0,0,1,6,0,14,0,0,0,0,0,0,0.21818182,18036
2020,"Garrett Stubbs","HOU",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067
2020,"LaMonte Wade Jr","MIN",3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18126
2020,"Edwin Rios","LAD",11,19,16,5,1,1,0,3,3,4,2,0,4,0,1,0,0,0,0,0.3125,18316
2020,"Kyle Tucker","HOU",39,73,69,15,9,1,1,4,4,11,4,0,13,0,0,0,1,0,0,0.2173913,18345
2020,"Lewin Diaz","MIA",7,12,12,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,18365
2020,"Trent Grisham","SDP",38,67,60,16,12,1,1,2,2,5,5,0,21,1,0,1,0,0,0,0.26666667,18564
2020,"Luis Arraez","MIN",17,30,26,6,6,0,0,0,0,4,4,0,1,0,0,0,1,0,0,0.23076923,18568
2020,"Jared Walsh","LAA",19,36,34,11,8,2,0,1,1,6,0,0,6,0,2,0,0,0,0,0.32352941,18607
2020,"Josh Naylor","2 Tms",9,9,8,3,2,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0.375,18839
2020,"Brandon Lowe","TBR",34,60,50,15,6,3,0,6,6,9,6,0,14,4,0,0,0,0,0,0.3,18882
2020,"Zack Collins","CHW",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19181
2020,"Cavan Biggio","TOR",38,88,67,20,12,7,0,1,1,9,18,0,23,2,0,0,0,0,0,0.29850746,19252
2020,"Jake Fraley","SEA",5,7,6,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,19260
2020,"Donovan Walton","SEA",2,3,3,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.66666667,19314
2020,"Matt Thaiss","LAA",2,6,5,2,1,0,0,1,1,1,1,0,2,0,0,0,0,0,0,0.4,19318
2020,"Yadiel Hernandez","WSN",3,7,6,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0.16666667,19334
2020,"Nicky Lopez","KCR",32,51,44,6,5,0,0,1,1,5,5,0,11,1,0,1,0,0,0,0.13636364,19339
2020,"Yordan Alvarez","HOU",2,5,5,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0.4,19556
2020,"Nate Lowe","TBR",10,17,15,2,2,0,0,0,0,1,2,0,12,0,0,0,0,0,0,0.13333333,19566
2020,"Nick Heath","KCR",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19577
2020,"Josh Rojas","ARI",14,29,27,6,6,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0.22222222,19734
2020,"Shohei Ohtani","LAA",31,54,44,8,5,2,0,1,1,4,10,0,15,0,0,0,1,0,0,0.18181818,19755
2020,"Adam Haseley","PHI",8,10,10,4,3,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0.4,19878
2020,"Pavin Smith","ARI",5,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42857143,19892
2020,"Jesus Sanchez","MIA",3,7,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,19913
2020,"Daulton Varsho","ARI",20,36,35,5,4,1,0,0,0,4,1,0,12,0,0,0,0,0,0,0.14285714,19918
2020,"Andres Gimenez","NYM",16,26,23,6,5,0,0,1,1,1,2,0,6,1,0,0,0,0,0,0.26086957,19950
2020,"Gavin Lux","LAD",6,11,10,1,1,0,0,0,0,1,1,0,5,0,0,0,0,0,0,0.1,19955
2020,"Mickey Moniak","PHI",2,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,19956
2020,"Juan Soto","WSN",30,56,50,18,7,6,0,5,5,15,5,1,8,1,0,0,1,0,0,0.36,20123
2020,"Luis Gonzalez","CHW",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20332
2020,"Luis Garcia","WSN",18,35,35,5,5,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0.14285714,20391
2020,"Jazz Chisholm Jr.","MIA",10,14,14,4,2,0,1,1,1,2,0,0,4,0,0,0,0,0,0,0.28571429,20454
2020,"Yoshi Tsutsugo","TBR",25,43,37,9,6,1,0,2,2,4,5,0,16,1,0,0,0,0,0,0.24324324,27459
2020,"Shogo Akiyama","CIN",20,23,21,4,3,1,0,0,0,0,1,0,7,1,0,0,0,0,0,0.19047619,27461
2021,"Matt Moore","PHI",3,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1890
2021,"Clayton Kershaw","LAD",3,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,2036
2021,"David Peralta","ARI",34,48,46,10,5,3,1,1,1,10,2,0,7,0,0,0,0,0,0,0.2173913,2136
2021,"Mitch Moreland","OAK",24,39,35,6,3,1,0,2,2,7,3,0,13,0,1,0,0,0,0,0.17142857,3086
2021,"David Price","LAD",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3184
2021,"Matt Joyce","PHI",11,14,11,1,0,0,0,1,1,1,2,0,5,1,0,0,1,0,0,0.09090909,3353
2021,"Anthony Rizzo","CHC",39,70,61,21,16,3,0,2,2,10,7,0,6,1,1,0,1,0,0,0.3442623,3473
2021,"Eric Hosmer","SDP",44,70,64,17,11,4,0,2,2,12,2,0,12,2,1,1,3,0,0,0.265625,3516
2021,"Josh Reddick","ARI",20,37,36,8,5,3,0,0,0,2,1,0,8,0,0,0,0,0,0,0.22222222,3892
2021,"Michael Brantley","HOU",45,105,98,27,17,8,1,1,1,10,5,0,16,1,1,0,3,0,0,0.2755102,4106
2021,"Joey Votto","CIN",34,68,63,11,7,2,0,2,2,11,4,0,19,1,0,0,2,0,0,0.17460317,4314
2021,"Jarrod Dyson","KCR",12,15,14,3,2,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0.21428571,4866
2021,"Mike Moustakas","CIN",13,22,16,2,1,1,0,0,0,1,4,0,2,1,1,0,0,0,0,0.125,4892
2021,"Ender Inciarte","ATL",12,12,11,3,2,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0.27272727,4922
2021,"Jon Lester","WSN",5,7,7,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.14285714,4930
2021,"Jason Heyward","CHC",32,51,47,10,7,2,0,1,1,3,4,0,12,0,0,0,0,0,0,0.21276596,4940
2021,"Stephen Vogt","ARI",23,30,24,8,6,1,0,1,1,6,5,0,8,0,0,1,0,0,0,0.33333333,5000
2021,"Jon Jay","LAA",2,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,5227
2021,"Brandon Crawford","SFG",44,74,66,12,6,1,0,5,5,17,6,0,22,0,2,0,1,0,0,0.18181818,5343
2021,"Freddie Freeman","ATL",52,95,84,18,12,2,0,4,4,13,10,0,21,0,1,0,3,0,0,0.21428571,5361
2021,"Ji-Man Choi","TBR",17,31,27,8,4,4,0,0,0,5,3,0,9,1,0,0,0,0,0,0.2962963,5452
2021,"Didi Gregorius","PHI",22,35,30,6,4,1,0,1,1,7,1,0,11,2,2,0,1,0,0,0.2,6012
2021,"Alex Avila","WSN",9,13,10,1,1,0,0,0,0,2,2,0,6,1,0,0,0,0,0,0.1,7476
2021,"Richard Bleier","MIA",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7803
2021,"Charlie Blackmon","COL",50,91,78,21,19,1,0,1,1,5,12,0,16,1,0,0,0,0,0,0.26923077,7859
2021,"Eric Sogard","CHC",30,42,39,8,8,0,0,0,0,4,3,0,4,0,0,0,2,0,0,0.20512821,7927
2021,"Matt Carpenter","STL",9,10,6,0,0,0,0,0,0,1,3,0,4,0,1,0,0,0,0,0,8090
2021,"Brett Anderson","MIL",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8223
2021,"Jason Castro","HOU",15,36,28,6,3,2,0,1,1,3,4,0,10,2,0,2,1,0,0,0.21428571,8722
2021,"Wade Miley","CIN",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8779
2021,"Patrick Corbin","WSN",3,7,6,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.16666667,9323
2021,"Brock Holt","TEX",15,20,20,4,4,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0.2,9345
2021,"Matt Adams","COL",4,5,3,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,9393
2021,"Kyle Seager","SEA",50,111,101,24,15,5,0,4,4,12,8,0,34,0,2,0,1,0,0,0.23762376,9785
2021,"Jay Bruce","NYY",9,14,12,2,1,1,0,0,0,2,2,0,3,0,0,0,0,0,0,0.16666667,9892
2021,"Brett Gardner","NYY",36,56,43,7,5,1,0,1,1,2,7,0,16,1,1,4,0,0,0,0.1627907,9927
2021,"Tucker Barnhart","CIN",21,25,23,3,1,1,0,1,1,5,1,0,11,0,1,0,0,0,0,0.13043478,10200
2021,"Brandon Belt","SFG",24,42,33,11,8,1,0,2,2,8,8,0,5,0,1,0,0,0,0,0.33333333,10264
2021,"Zack Wheeler","PHI",6,11,10,3,2,1,0,0,0,1,0,0,6,0,0,1,0,0,0,0.3,10310
2021,"Rafael Ortega","CHC",7,9,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.11111111,10323
2021,"Corey Dickerson","MIA",31,45,41,11,7,3,1,0,0,3,3,0,11,0,1,0,2,0,0,0.26829268,10762
2021,"Jared Hoying","TOR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10882
2021,"Jacob deGrom","NYM",7,11,11,5,5,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0.45454545,10954
2021,"Kevin Kiermaier","TBR",33,65,62,15,12,3,0,0,0,5,2,0,23,1,0,0,0,0,0,0.24193548,11038
2021,"Kole Calhoun","ARI",7,12,11,3,1,2,0,0,0,2,1,0,3,0,0,0,0,0,0,0.27272727,11200
2021,"Adam Eaton","CHW",23,30,28,4,3,1,0,0,0,2,2,0,7,0,0,0,0,0,0,0.14285714,11205
2021,"Mike Freeman","CIN",6,7,6,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.33333333,11241
2021,"Tony Wolters","CHC",6,8,7,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,11470
2021,"Odubel Herrera","PHI",44,98,88,25,18,5,0,2,2,6,5,0,17,3,1,0,2,0,0,0.28409091,11476
2021,"Christian Yelich","MIL",31,45,35,7,5,0,1,1,1,5,9,0,17,0,1,0,0,0,0,0.2,11477
2021,"Robbie Ray","TOR",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11486
