Season,Name,playerId,Team,Bats,G_L,PA_L,AB_L,H_L,1B_L,2B_L,3B_L,HR_L,R_L,RBI_L,BB_L,IBB_L,SO_L,HBP_L,SF_L,SH_L,GDP_L,SB_L,CS_L,AVG_L,G_R,PA_R,AB_R,H_R,1B_R,2B_R,3B_R,HR_R,R_R,RBI_R,BB_R,IBB_R,SO_R,HBP_R,SF_R,SH_R,GDP_R,SB_R,CS_R,AVG_R,BsR,C,Fld,1B,2B,SS,3B,LF,CF,RF,DH
2019.0,Josh Phegley,9308,Chicago Cubs,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Josh Reddick,3892,Houston,L,17.5,46.66666667,43.33333333,10.58201058,8.045301083,0.01718317,0.143972933,2.375553396,6.0,6.0,3.333333333,0.0,23.8,0.46666666700000003,0.25925925899999996,0.15555555599999998,0.933333333,1.266666667,0.316666667,0.24420024399999998,38.5875,100.33333329999999,91.66666667,24.41798942,19.87055556,0.127777778,0.36626984100000004,4.053386243,15.0,15.0,8.666666667000001,0.0,21.45714286,1.003333333,0.557407407,0.334444444,2.0066666669999997,2.003333333,0.500833333,0.266378066,0.1,0.0,0.1,0.0,0.0,0.0,0.0,19.0,5.0,124.0,0.0
2019.0,Josh Rojas,19734,Arizona,L,4.404761905,11.74603175,10.63492063,2.418745276,1.736068819,0.106784724,0.032908098999999996,0.542983633,1.0,1.0,1.111111111,0.0,5.975,0.117460317,0.065255732,0.039153439,0.234920635,0.117460317,0.029365079,0.227434257,9.7125,25.25396825,22.36507937,5.581254724,2.998984127,1.5720634919999998,0.083718821,0.926488284,3.0,3.0,2.888888889,0.0,5.389285714,0.252539683,0.14029982400000002,0.084179894,0.505079365,0.252539683,0.063134921,0.249552198,0.0,0.0,0.1,0.0,7.0,0.0,0.0,9.0,0.0,9.0,11.0
2019.0,Josh VanMeter,15170,Cincinatti,L,4.166666667,11.11111111,10.0,2.1164021159999997,1.369060217,0.24343663399999999,0.028794587000000007,0.475110679,1.0,1.0,1.111111111,0.0,6.1679999999999975,0.111111111,0.061728395,0.037037037,0.222222222,0.111111111,0.027777778,0.211640212,9.1875,23.88888889,21.0,4.883597883999999,2.1741111109999998,1.8255555559999999,0.073253968,0.810677249,3.0,3.0,2.888888889,0.0,5.605714286,0.238888889,0.132716049,0.07962963,0.477777778,0.238888889,0.059722222,0.23255228,0.0,0.0,0.0,7.0,16.0,0.0,5.0,0.0,0.0,0.0,7.0
2019.0,Juan Centeno,7168,Boston,L,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Jurickson Profar,10815,San Diego,S,23.75,63.33333333,56.94444444,13.33333333,7.933333332999999,2.733333333,0.19047619,2.4761904759999998,9.0,9.0,6.3888888889999995,0.0,31.369,0.6333333329999999,0.351851852,0.21111111100000002,1.266666667,4.633333333,1.158333333,0.234146341,47.5,126.66666670000001,110.05555559999999,26.66666667,18.46666667,2.333333333,0.380952381,5.485714286,18.0,18.0,16.61111111,0.0,31.369,1.266666667,0.703703704,0.42222222200000004,2.5333333330000003,6.266666667000001,1.5666666669999998,0.242301868,0.5,0.0,-0.2,0.0,174.0,2.0,0.0,0.0,0.0,0.0,14.0
2019.0,Justin Turner,5235,Los Angeles Dodgers,R,26.38125,70.35,63.68333333,18.375,10.390375,5.044625,0.275625,2.664375,10.0,10.0,6.666666667,0.0,24.71057143,0.7035,0.39083333299999995,0.2345,1.4069999999999998,0.7035,0.175875,0.28853703199999997,47.85714286,130.65,113.31666670000001,31.625,22.26904762,1.223809524,0.43027210899999996,7.701870747999999,19.0,19.0,17.33333333,0.0,27.686,1.3065,0.725833333,0.4355,2.613,1.3065,0.326625,0.27908516,-0.1,0.0,-0.5,0.0,0.0,0.0,178.0,0.0,0.0,0.0,23.0
2019.0,Justin Upton,5222,Los Angeles Angels,R,26.11875,69.65,63.53888889,14.7,3.9523,8.3957,0.2205,2.1315,10.0,10.0,6.1111111110000005,0.0,34.05428571,0.6965,0.386944444,0.232166667,1.393,1.4965,0.374125,0.2313543760000001,47.38095238,129.35,113.4611111,25.3,13.975238099999999,4.819047619,0.34421768700000005,6.1614965989999995,19.0,19.0,15.88888889,0.0,37.264,1.2935,0.718611111,0.431166667,2.5869999999999997,2.2935,0.573375,0.22298389100000002,0.1,0.0,-0.9,0.0,0.0,0.0,0.0,174.0,0.0,0.0,25.0
2019.0,Ke'Bryan Hayes,sa874730,Pittsburg,R,8.00625,21.35,19.96111111,5.145,3.9333050000000003,0.388495,0.077175,0.746025,3.0,3.0,1.388888889,0.0,9.39,0.2135,0.11861111099999999,0.071166667,0.4270000000000001,1.0135,0.253375,0.257751183,14.52380952,39.65,36.03888889,8.855,6.491333332999999,0.08666666699999999,0.12047619,2.15652381,5.0,5.0,3.611111111,0.0,10.374,0.3965,0.220277778,0.132166667,0.7929999999999999,1.3965,0.349125,0.245706798,0.1,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0
2019.0,Kelvin Gutierrez,17468,Kansas City,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
2019.0,Ketel Marte,13613,Arizona,S,26.625,71.0,66.0,19.0,13.02,2.18,0.271428571,3.528571429,10.0,10.0,5.0,0.0,26.91,0.71,0.394444444,0.236666667,1.42,3.91,0.9775,0.287878788,53.25,142.0,129.0,38.0,28.84,0.8,0.542857143,7.817142857,21.0,21.0,13.0,0.0,26.91,1.42,0.7888888890000001,0.47333333299999997,2.84,5.42,1.355,0.294573643,0.4,0.0,0.3,0.0,194.0,14.0,0.0,0.0,5.0,0.0,0.0
2019.0,Kevan Smith,12284,Tampa Bay,R,3.01875,8.05,7.494444444,1.8375,1.3190375,0.2244625,0.0275625,0.2664375,1.0,1.0,0.5555555560000001,0.0,3.545142857,0.0805,0.044722222,0.026833332999999997,0.161,0.0805,0.020125,0.24518161600000002,5.476190476,14.95,13.50555556,3.1625,2.346904762,0.002380952,0.043027210999999996,0.770187075,2.0,2.0,1.4444444440000002,0.0,3.92,0.1495,0.083055556,0.049833333,0.299,0.1495,0.037375,0.234162896,0.0,23.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Kevin Cron,16211,Arizona,R,5.11875,13.65,12.53888889,2.94,0.19046,2.27914,0.0441,0.4263,2.0,2.0,1.111111111,0.0,6.3334285710000024,0.1365,0.075833333,0.0455,0.273,0.1365,0.034125,0.234470536,9.285714286000001,25.35,22.46111111,5.06,1.9950476190000002,1.763809524,0.068843537,1.23229932,3.0,3.0,2.888888889,0.0,6.966,0.2535,0.140833333,0.0845,0.507,0.2535,0.063375,0.22527825899999998,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
2019.0,Kevin Kiermaier,11038,Tampa Bay,L,20.47619048,54.6031746,50.99206349,11.48904006,8.546326891,0.207227441,0.15631347,2.5791722580000003,8.0,8.0,3.611111111,0.0,31.823,0.546031746,0.30335097,0.182010582,1.092063492,5.346031746,1.336507937,0.22531035800000002,45.15,117.3968254,108.0079365,26.51095994,15.945174599999998,5.767301587,0.397664399,4.40081935,17.0,17.0,9.388888889,0.0,28.98814286,1.173968254,0.652204586,0.391322751,2.347936508,7.173968254,1.7934920630000002,0.245453814,0.6,0.0,2.5,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0.0
2019.0,Kevin Newman,17696,Pittsburg,R,23.49375,62.65,59.31666667,16.5375,13.8713375,0.0201625,0.2480625,2.3979375,9.0,9.0,3.333333333,0.0,25.20171429,0.6265,0.348055556,0.208833333,1.253,0.6265,0.156625,0.278800225,42.61904762,116.35,107.68333329999999,28.4625,21.12214286,0.021428571,0.38724489799999995,6.931683672999999,17.0,17.0,8.666666667000001,0.0,28.06,1.1635,0.646388889,0.38783333299999995,2.327,1.1635,0.290875,0.264316669,-0.1,0.0,-0.6,0.0,26.0,154.0,0.0,0.0,0.0,0.0,0.0
2019.0,Kevin Pillar,12434,Boston,R,12.3375,32.9,31.51111111,8.82,5.57138,1.83742,0.1323,1.2789,4.0,4.0,1.388888889,0.0,13.36214286,0.32899999999999996,0.182777778,0.109666667,0.6579999999999999,1.929,0.48225,0.279901269,22.38095238,61.1,57.48888889,15.18,10.98514286,0.291428571,0.206530612,3.6968979589999997,9.0,9.0,3.611111111,0.0,14.885,0.611,0.339444444,0.203666667,1.222,2.611,0.65275,0.26405102399999997,0.2,0.0,0.7,0.0,0.0,0.0,0.0,18.0,37.0,39.0,0.0
2019.0,Kevin Plawecki,13807,Boston,R,7.21875,19.25,17.58333333,4.41,3.08569,0.61871,0.06615,0.63945,2.0,2.0,1.6666666669999999,0.0,8.235142857,0.1925,0.106944444,0.064166667,0.385,0.1925,0.048125,0.250805687,13.0952381,35.75,31.41666667,7.59,5.5925714289999995,0.04571428599999999,0.103265306,1.84844898,5.0,5.0,4.333333333,0.0,9.102,0.3575,0.198611111,0.11916666699999999,0.715,0.3575,0.089375,0.24159151199999998,-0.1,52.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Khris Davis,9112,Oakland,R,27.5625,73.5,67.66666667,15.8025,3.2237225,10.0503775,0.2370375,2.2913625,11.0,11.0,5.833333333,0.0,36.43742857,0.735,0.40833333299999997,0.245,1.47,0.735,0.18375,0.23353448300000001,50.0,136.5,121.33333329999999,27.1975,14.22338095,5.98047619,0.37003401399999997,6.623608844,20.0,20.0,15.16666667,0.0,39.858000000000004,1.365,0.7583333329999999,0.455,2.73,1.365,0.34125,0.22415522,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,207.0
2019.0,Kole Calhoun,11200,Arizona,L,21.54761905,57.46031746,51.34920635,11.48904006,6.946326891,1.807227441,0.15631347,2.5791722580000003,8.0,8.0,6.1111111110000005,0.0,31.701999999999998,0.574603175,0.319223986,0.191534392,1.149206349,0.574603175,0.143650794,0.223743284,47.5125,123.5396825,107.6507937,26.51095994,12.5451746,9.167301587,0.397664399,4.40081935,18.0,18.0,15.88888889,0.0,28.86714286,1.235396825,0.68633157,0.4117989420000001,2.470793651,1.235396825,0.308849206,0.246268133,-0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0
2019.0,Kris Bryant,15429,Chicago Cubs,R,28.74375,76.65,68.03888889,18.0075,6.5665675000000014,8.559732499999999,0.2701125,2.6110875,11.0,11.0,8.611111111,0.0,29.96442857,0.7665,0.425833333,0.2555,1.5330000000000001,6.3665,1.591625,0.264664816,52.14285714,142.35,119.9611111,30.9925,17.11966667,5.903333333,0.4216666670000001,7.547833333,21.0,21.0,22.38888889,0.0,33.221,1.4235,0.7908333329999999,0.4745,2.847,8.4235,2.105875,0.258354559,0.7,0.0,-0.3,9.0,0.0,0.0,161.0,2.0,0.0,26.0,21.0
2019.0,Kyle Farmer,14813,Cincinatti,R,5.38125,14.35,13.23888889,2.94,1.59046,0.8791399999999999,0.0441,0.4263,2.0,2.0,1.111111111,0.0,7.0925714289999995,0.1435,0.079722222,0.047833333,0.287,0.1435,0.035875,0.22207301699999998,9.761904762,26.65,23.76111111,5.06,3.595047619,0.163809524,0.068843537,1.23229932,3.0,3.0,2.888888889,0.0,7.772,0.2665,0.148055556,0.08883333300000001,0.5329999999999999,0.2665,0.066625,0.21295300399999997,0.0,13.0,-0.1,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0
2019.0,Kyle Higashioka,5517,New York Yankees,R,3.4125,9.1,8.544444444,1.8375,0.3190375,1.2244625,0.0275625,0.2664375,1.0,1.0,0.5555555560000001,0.0,4.874857143,0.091,0.050555555999999995,0.030333332999999997,0.182,0.091,0.02275,0.215052016,6.19047619,16.9,15.45555556,3.1625,1.5469047619999998,0.802380952,0.043027210999999996,0.770187075,2.0,2.0,1.4444444440000002,0.0,5.32,0.16899999999999998,0.093888889,0.056333333,0.33799999999999997,0.16899999999999998,0.04225,0.20461897899999998,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Kyle Lewis,19508,Seattle,R,25.2,67.2,63.31111111,15.8025,10.223722500000001,3.0503775,0.2370375,2.2913625,10.0,10.0,3.888888889,0.0,31.93714286,0.672,0.373333333,0.22399999999999998,1.344,0.672,0.168,0.249600737,45.71428571,124.8,114.6888889,27.1975,20.02338095,0.18047619,0.37003401399999997,6.623608844,18.0,18.0,10.11111111,0.0,35.1,1.248,0.693333333,0.41600000000000004,2.496,1.248,0.312,0.23714154199999998,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,133.0,59.0,0.0
2019.0,Kyle Schwarber,16478,Chicago Cubs,L,23.80952381,63.49206349,55.99206349,13.00075586,4.381369902,5.523967894,0.176881032,2.918537029,9.0,9.0,7.5,0.0,32.89,0.634920635,0.352733686,0.211640212,1.26984127,0.634920635,0.158730159,0.232189261,52.5,136.5079365,117.0079365,29.99924414,6.869539682999999,17.69984127,0.44998866200000004,4.979874528,20.0,20.0,19.5,0.0,29.84428571,1.365079365,0.758377425,0.455026455,2.73015873,1.365079365,0.341269841,0.256386405,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,131.0,0.0,0.0,70.0
2019.0,Kyle Seager,9785,Seattle,L,22.85714286,60.95238095,55.95238095,13.00075586,8.381369902000001,1.523967894,0.176881032,2.918537029,9.0,9.0,5.0,0.0,33.274,0.60952381,0.338624339,0.203174603,1.2190476190000001,0.60952381,0.152380952,0.23235393399999998,50.4,131.047619,118.047619,29.99924414,15.06953968,9.49984127,0.44998866200000004,4.979874528,19.0,19.0,13.0,0.0,30.20485714,1.31047619,0.728042328,0.436825397,2.620952381,1.31047619,0.327619048,0.254128329,-0.2,0.0,0.2,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0
2019.0,Kyle Tucker,18345,Houston,L,17.73809524,47.301587299999994,43.41269841,10.27966742,6.278292481,1.553835079,0.13985942099999998,2.3076804419999997,7.0,7.0,3.888888889,0.0,25.149,0.473015873,0.26278659600000004,0.157671958,0.946031746,4.4730158730000005,1.1182539679999999,0.23678941399999998,39.1125,101.69841269999999,91.58730159,23.72033258,11.04568254,8.381269841,0.35580498899999996,3.937575208,15.0,15.0,10.11111111,0.0,22.78271429,1.016984127,0.564991182,0.338994709,2.033968254,6.016984127000001,1.504246032,0.2589915,0.5,0.0,0.5,2.0,0.0,0.0,0.0,28.0,12.0,89.0,19.0
2019.0,LaMonte Wade Jr.,18126,Minnesota,L,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2019.0,Leody Taveras,18900,Texas,S,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
2019.0,Leury Garcia,5913,Chicago White Sox,S,13.125,35.0,33.33333333,8.666666667000001,6.8266666670000005,0.10666666699999999,0.123809524,1.60952381,5.0,5.0,1.6666666669999999,0.0,16.570999999999998,0.35,0.194444444,0.11666666699999999,0.7,1.15,0.2875,0.26,26.25,70.0,65.66666667,17.33333333,13.45333333,0.066666667,0.247619048,3.5657142860000004,10.0,10.0,4.333333333,0.0,16.570999999999998,0.7,0.38888888899999996,0.233333333,1.4,1.7,0.425,0.263959391,0.1,0.0,0.2,0.0,28.0,9.0,0.0,33.0,7.0,28.0,0.0
2019.0,Luis Alexander Basabe,sa736915,Chicago White Sox,S,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2019.0,Luis Arraez,18568,Minnesota,L,22.14285714,59.04761905,54.6031746,16.02418745,12.05145593,0.15744879999999994,0.21801615600000002,3.597266571,8.0,8.0,4.444444444,0.0,21.996,0.59047619,0.328042328,0.19682539699999999,1.180952381,1.39047619,0.347619048,0.293466224,48.825,126.952381,115.3968254,36.97581255,30.11826984,0.164920635,0.554637188,6.137984883,19.0,19.0,11.55555556,0.0,19.25485714,1.26952381,0.705291005,0.423174603,2.539047619,2.26952381,0.567380952,0.320423135,0.1,0.0,-0.6,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Luis Guillorme,16451,New York Mets,L,2.738095238,7.301587302000001,6.746031746,1.511715797,1.035043012,0.11674045300000001,0.020567562,0.339364771,1.0,1.0,0.5555555560000001,0.0,4.128,0.073015873,0.040564374,0.024338624,0.146031746,0.073015873,0.018253968,0.224089636,6.0375,15.698412699999999,14.25396825,3.488284203,2.7243650789999996,0.13253968300000002,0.052324262999999996,0.579055178,2.0,2.0,1.4444444440000002,0.0,3.753142857,0.156984127,0.08721340400000001,0.052328042000000005,0.313968254,0.156984127,0.039246032,0.244723725,0.0,0.0,0.0,0.0,7.0,5.0,11.0,0.0,0.0,0.0,0.0
2019.0,Luis Rengifo,19858,Los Angeles Angels,S,6.25,16.66666667,15.27777778,3.666666667,2.9266666669999997,0.006666666999999999,0.052380952,0.680952381,2.0,2.0,1.388888889,0.0,8.296,0.166666667,0.092592593,0.055555556,0.333333333,0.166666667,0.041666667000000004,0.24,12.5,33.33333333,29.72222222,7.333333333,5.653333333,0.066666667,0.104761905,1.508571429,4.0,4.0,3.611111111,0.0,8.296,0.333333333,0.185185185,0.111111111,0.666666667,0.333333333,0.083333333,0.246728972,-0.1,0.0,0.1,0.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0
2019.0,Luis Robert,20043,Chicago White Sox,R,25.9875,69.3,65.96666667,18.7425,9.8141825,5.9295175,0.2811375,2.7176625,10.0,10.0,3.333333333,0.0,27.21214286,0.693,0.385,0.231,1.386,2.293,0.57325,0.284120768,47.14285714,128.7,120.03333329999998,32.2575,20.21842857,3.7442857139999997,0.43887755100000003,7.855908163,19.0,19.0,8.666666667000001,0.0,30.375,1.287,0.715,0.429,2.574,3.287,0.82175,0.268737851,0.2,0.0,0.9,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0
2019.0,Luis Torrens,15905,San Diego,R,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Luke Voit,14811,New York Yankees,R,22.18125,59.15,53.31666667,13.965,5.504685,6.2259150000000005,0.209475,2.024925,8.0,8.0,5.833333333,0.0,24.37285714,0.5915,0.328611111,0.197166667,1.183,0.5915,0.147875,0.261925602,40.23809524,109.85,94.68333333,24.035,13.27647619,4.578095238,0.327006803,5.853421769,16.0,16.0,15.16666667,0.0,26.95,1.0985,0.6102777779999999,0.3661666670000001,2.197,1.0985,0.274625,0.253846154,-0.2,0.0,-0.4,166.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019.0,Maikel Franco,12179,Kansas City,R,21.0,56.0,52.38888889,13.965,6.7046850000000004,5.025915,0.209475,2.024925,8.0,8.0,3.611111111,0.0,23.60628571,0.56,0.311111111,0.18666666699999998,1.12,0.56,0.14,0.26656415699999997,38.095238099999996,104.0,94.61111111,24.035,14.47647619,3.3780952380000002,0.327006803,5.853421769,15.0,15.0,9.388888889,0.0,26.16,1.04,0.577777778,0.34666666700000004,2.08,1.04,0.26,0.25403993,-0.3,0.0,-0.7,7.0,0.0,0.0,146.0,0.0,0.0,0.0,7.0
2019.0,Mallex Smith,13608,Seattle,L,20.11904762,53.65079365,49.20634921,10.88435374,8.212309686000001,0.08053126,0.148086445,2.44342635,8.0,8.0,4.444444444,0.0,30.654,0.536507937,0.298059965,0.17883597899999998,1.073015873,11.73650794,2.9341269839999997,0.221198157,44.3625,115.3492063,103.7936508,25.11564626,20.49542857,0.074285714,0.376734694,4.169197279,17.0,17.0,11.55555556,0.0,27.91285714,1.153492063,0.640828924,0.38449735399999996,2.3069841269999998,15.15349206,3.7883730160000004,0.241976711,1.4,0.0,-0.3,0.0,0.0,0.0,0.0,27.0,50.0,92.0,0.0
2019.0,Manny Machado,11493,San Diego,R,29.1375,77.7,71.58888889,19.845,7.6856050000000025,8.984195,0.297675,2.877525,11.0,11.0,6.1111111110000005,0.0,30.30542857,0.777,0.431666667,0.259,1.554,0.777,0.19425,0.277207822,52.85714286,144.3,128.4111111,34.155,18.86657143,6.505714286,0.46469387799999995,8.318020407999999,21.0,21.0,15.88888889,0.0,33.726,1.443,0.801666667,0.48100000000000004,2.886,1.443,0.36075,0.265981656,-0.1,0.0,1.2,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0
2019.0,Manuel Margot,14712,Tampa Bay,R,17.45625,46.55,43.49444444,10.6575,7.0904175,1.8618825,0.1598625,1.5453375,6.0,6.0,3.0555555560000003,0.0,22.00114286,0.4655,0.258611111,0.15516666699999998,0.9309999999999999,2.8655,0.716375,0.24503129399999998,31.66666667,86.45,78.50555556,18.3425,13.53204762,0.093809524,0.249557823,4.467085034,12.0,12.0,7.944444444,0.0,24.18,0.8645,0.480277778,0.288166667,1.729,3.8645,0.966125,0.233645885,0.3,0.0,1.3,0.0,0.0,0.0,0.0,27.0,50.0,55.0,0.0
2019.0,Marcell Ozuna,10324,Atlanta,R,27.95625,74.55,68.71666667,19.845,8.485605,8.184194999999999,0.297675,2.877525,11.0,11.0,5.833333333,0.0,27.12685714,0.7455,0.41416666700000004,0.2485,1.4909999999999999,1.5455,0.386375,0.288794567,50.71428571,138.45,123.28333329999998,34.155,18.86657143,6.505714286,0.46469387799999995,8.318020407999999,20.0,20.0,15.16666667,0.0,30.36,1.3845,0.769166667,0.4615,2.7689999999999997,2.3845,0.596125,0.277044748,0.1,0.0,0.5,0.0,0.0,0.0,0.0,162.0,0.0,0.0,50.0
2019.0,Marcus Semien,12533,Oakland,R,29.4,78.4,72.01111111,19.4775,10.461797500000001,5.8993025,0.2921625,2.8242375,11.0,11.0,6.3888888889999995,0.0,31.31257143,0.784,0.435555556,0.261333333,1.568,3.1839999999999997,0.7959999999999999,0.270479093,53.33333333,145.6,128.9888889,33.5225,22.51719048,2.385238095,0.456088435,8.163982993,21.0,21.0,16.61111111,0.0,34.78,1.456,0.8088888890000001,0.485333333,2.912,4.456,1.114,0.259886726,0.3,0.0,-0.4,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0
2019.0,Mark Canha,11445,Oakland,R,22.96875,61.25,55.13888889,13.965,5.104685,6.625914999999999,0.209475,2.024925,9.0,9.0,6.1111111110000005,0.0,26.40071429,0.6125,0.340277778,0.204166667,1.225,0.6125,0.153125,0.253269521,41.66666667,113.75,97.86111111,24.035,13.27647619,4.578095238,0.327006803,5.853421769,17.0,17.0,15.88888889,0.0,29.095,1.1375,0.6319444439999999,0.379166667,2.275,1.1375,0.284375,0.24560317899999998,-0.2,0.0,-0.5,0.0,0.0,0.0,0.0,100.0,16.0,54.0,5.0
2019.0,Martin Maldonado,6887,Houston,R,15.88125,42.35,39.57222222,8.82,5.7713800000000015,1.63742,0.1323,1.2789,6.0,6.0,2.777777778,0.0,22.58271429,0.4235,0.23527777800000002,0.141166667,0.847,0.4235,0.105875,0.222883616,28.80952381,78.65,71.42777778,15.18,11.18514286,0.091428571,0.206530612,3.6968979589999997,11.0,11.0,7.222222222,0.0,24.621,0.7865,0.436944444,0.262166667,1.5730000000000002,0.7865,0.196625,0.21252236100000002,-0.3,121.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,Marwin Gonzalez,5497,Minnesota,S,19.25,51.33333333,47.44444444,12.33333333,8.353333333,1.513333333,0.176190476,2.29047619,7.0,7.0,3.888888889,0.0,22.866,0.513333333,0.285185185,0.171111111,1.026666667,0.513333333,0.128333333,0.259953162,38.5,102.66666670000001,92.55555556,24.66666667,18.70666667,0.533333333,0.352380952,5.074285714,15.0,15.0,10.11111111,0.0,22.866,1.026666667,0.57037037,0.342222222,2.0533333330000003,1.026666667,0.256666667,0.266506603,-0.2,0.0,0.3,54.0,23.0,5.0,28.0,26.0,0.0,19.0,0.0
2019.0,Mason Williams,11859,Baltimore,L,60.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,220.0,200.0,50.0,34.0,10.0,1.0,5.0,25.0,25.0,20.0,0.0,50.0,3.0,2.0,0.0,3.0,5.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0
2019.0,Matt Adams,9393,Atlanta,L,10.95238095,29.20634921,27.26190476,5.74452003,2.173163445,2.203613721,0.078156735,1.2895861290000001,4.0,4.0,1.9444444440000002,0.0,18.018,0.292063492,0.162257496,0.097354497,0.584126984,0.292063492,0.073015873,0.21071601899999998,24.15,62.79365079,57.73809524,13.25547997,3.072587302,7.783650794,0.19883220000000001,2.200409675,9.0,9.0,5.055555556,0.0,16.47171429,0.627936508,0.34885361600000003,0.209312169,1.255873016,0.627936508,0.156984127,0.229579447,-0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2019.0,Matt Beaty,17710,Los Angeles Dodgers,L,10.11904762,26.98412698,25.31746032,6.349206349,4.70718065,0.130309902,0.08638376,1.425332038,4.0,4.0,1.6666666669999999,0.0,13.63,0.26984127,0.149911817,0.08994709,0.53968254,0.26984127,0.067460317,0.25078369899999997,22.3125,58.01587302,53.68253968,14.65079365,11.92233333,0.07666666700000001,0.219761905,2.432031746,8.0,8.0,4.333333333,0.0,12.27114286,0.58015873,0.322310406,0.193386243,1.16031746,0.58015873,0.145039683,0.272915435,0.0,0.0,0.0,21.0,0.0,0.0,2.0,11.0,0.0,0.0,50.0
